Time(ms),Finger,Phase,MotorID,SensorRaw,L_meas_cm,Theta_meas_deg,Theta_target_deg,L_target_cm,GoalTick,PresentTick,Err_theta_deg
103887,Thumb,Extend,4,299,3.1708241541483804,26.423534617903172,22.266666666666666,2.6719999999999997,100101,100098,-4.1568679512365065
103887,Index,Extend,5,289,2.581527314509035,21.512727620908628,20.733333333333334,2.488,100094,100121,-0.7793942875752933
103887,Middle,Extend,6,309,2.48493970234809,20.707830852900752,20.333333333333332,2.44,100086,100068,-0.37449751956742006
103953,Thumb,Extend,4,297,2.9660057269558036,24.716714391298364,22.633333333333333,2.7159999999999997,100084,100067,-2.083381057965031
103953,Index,Extend,5,308,2.2259895474863547,18.549912895719622,21.116666666666667,2.534,100108,100132,2.566753770947045
103953,Middle,Extend,6,309,2.6067787697218017,21.72315641434835,20.666666666666668,2.48,100075,100103,-1.056489747681681
104019,Thumb,Extend,4,308,3.0744058598675905,25.620048832229923,23.0,2.76,100107,100083,-2.620048832229923
104019,Index,Extend,5,296,2.8195928490932296,23.496607075776915,21.5,2.58,100086,100123,-1.9966070757769145
104019,Middle,Extend,6,305,2.6382057810571578,21.985048175476315,21.0,2.52,100085,100102,-0.9850481754763152
104085,Thumb,Extend,4,307,2.6281949964968265,21.90162497080689,23.366666666666667,2.804,100106,100066,1.465041695859778
104085,Index,Extend,5,308,2.9307235530311906,24.422696275259923,21.883333333333333,2.626,100080,100056,-2.5393629419265906
104085,Middle,Extend,6,305,2.4829470321530356,20.691225267941963,21.333333333333336,2.56,100107,100083,0.6421080653913727
104151,Thumb,Extend,4,305,3.264287775853125,27.202398132109373,23.733333333333334,2.848,100116,100130,-3.4690647987760386
104151,Index,Extend,5,312,2.484606158900532,20.7050513241711,22.26666666666667,2.672,100085,100095,1.5616153424955677
104151,Middle,Extend,6,295,2.7980039100413836,23.316699250344865,21.666666666666664,2.5999999999999996,100104,100081,-1.6500325836782004
104217,Thumb,Extend,4,309,3.0223734478447843,25.18644539870654,24.1,2.892,100100,100078,-1.0864453987065374
104217,Index,Extend,5,301,2.612548938638345,21.771241155319544,22.650000000000002,2.718,100113,100100,0.8787588446804584
104217,Middle,Extend,6,303,2.6733368868936696,22.27780739078058,22.0,2.6399999999999997,100072,100104,-0.2778073907805805
104283,Thumb,Extend,4,296,3.3725666134280425,28.104721778567022,24.466666666666665,2.9359999999999995,100078,100108,-3.638055111900357
104283,Index,Extend,5,313,3.627831689251134,30.231930743759452,23.03333333333333,2.764,100083,100077,-7.198597410426121
104283,Middle,Extend,6,312,3.021330450775631,25.17775375646359,22.333333333333332,2.6799999999999997,100079,100088,-2.8444204231302592
104349,Thumb,Extend,4,309,3.005918119219365,25.049317660161375,24.833333333333336,2.98,100100,100109,-0.21598432682803903
104349,Index,Extend,5,312,2.9147764077006855,24.289803397505715,23.416666666666664,2.8099999999999996,100082,100108,-0.8731367308390503
104349,Middle,Extend,6,303,2.8003860058544046,23.336550048786705,22.666666666666668,2.72,100104,100133,-0.6698833821200374
104415,Thumb,Extend,4,307,2.9730858394823185,24.77571532901932,25.2,3.024,100119,100102,0.4242846709806791
104415,Index,Extend,5,302,2.962585767269404,24.688214727245033,23.8,2.856,100109,100073,-0.8882147272450318
104415,Middle,Extend,6,312,3.1406201851210764,26.171834876008973,23.0,2.76,100120,100143,-3.1718348760089725
104481,Thumb,Extend,4,305,3.1144630722114384,25.953858935095322,25.56666666666667,3.0680000000000005,100113,100084,-0.3871922684286524
104481,Index,Extend,5,291,3.269075329398837,27.242294411656978,24.183333333333334,2.902,100087,100056,-3.0589610783236445
104481,Middle,Extend,6,303,2.9916210489250807,24.930175407709008,23.333333333333336,2.8000000000000003,100090,100081,-1.5968420743756724
104547,Thumb,Extend,4,310,3.2442890735094156,27.03574227924513,25.93333333333333,3.1119999999999997,100105,100085,-1.102408945911801
104547,Index,Extend,5,297,3.2601225409210395,27.167687841008664,24.566666666666666,2.948,100115,100125,-2.601021174341998
104547,Middle,Extend,6,308,3.358528306889433,27.987735890745277,23.666666666666664,2.8399999999999994,100097,100084,-4.321069224078613
104613,Thumb,Extend,4,312,3.0615055205041535,25.51254600420128,26.3,3.156,100124,100122,0.787453995798721
104613,Index,Extend,5,304,3.0906206036163066,25.755171696802556,24.95,2.9939999999999998,100096,100111,-0.8051716968025566
104613,Middle,Extend,6,314,3.2589926381117293,27.158271984264413,24.0,2.88,100105,100094,-3.158271984264413
104679,Thumb,Extend,4,302,3.1783891201584824,26.48657600132069,26.666666666666664,3.1999999999999997,100137,100138,0.1800906653459755
104679,Index,Extend,5,307,3.4721755874480382,28.934796562066985,25.333333333333336,3.04,100100,100112,-3.6014632287336497
104679,Middle,Extend,6,306,2.8632896686954292,23.860747239128578,24.333333333333332,2.92,100103,100076,0.47258609420475395
104745,Thumb,Extend,4,313,3.2970412046966118,27.475343372471766,27.033333333333335,3.244,100096,100115,-0.44201003913843095
104745,Index,Extend,5,310,3.282963336683277,27.358027805693975,25.71666666666667,3.0860000000000003,100103,100078,-1.6413611390273068
104745,Middle,Extend,6,307,3.042799793312353,25.35666494426961,24.666666666666668,2.96,100100,100138,-0.6899982776029425
104811,Thumb,Extend,4,304,3.465761958604434,28.881349655036953,27.4,3.288,100139,100125,-1.4813496550369543
104811,Index,Extend,5,308,3.439585843505258,28.66321536254382,26.099999999999998,3.1319999999999997,100128,100146,-2.563215362543822
104811,Middle,Extend,6,313,3.139899566744744,26.165829722872864,25.0,3.0,100112,100078,-1.1658297228728642
104877,Thumb,Extend,4,313,3.4253553582766565,28.544627985638805,27.766666666666666,3.332,100096,100134,-0.7779613189721388
104877,Index,Extend,5,305,2.9307215584620776,24.422679653850647,26.48333333333333,3.1779999999999995,100095,100068,2.0606536794826837
104877,Middle,Extend,6,307,3.2832506281049305,27.36042190087442,25.333333333333336,3.04,100086,100085,-2.0270885675410852
104943,Thumb,Extend,4,302,3.5938444570111514,29.948703808426263,28.13333333333333,3.3759999999999994,100108,100069,-1.8153704750929336
104943,Index,Extend,5,296,3.416052706800372,28.4671058900031,26.866666666666667,3.2239999999999998,100134,100140,-1.6004392233364335
104943,Middle,Extend,6,294,3.2790653391438447,27.325544492865372,25.666666666666664,3.0799999999999996,100119,100113,-1.658877826198708
105009,Thumb,Extend,4,293,3.415157010763401,28.459641756361677,28.5,3.42,100118,100086,0.04035824363832319
105009,Index,Extend,5,308,3.3228761898457324,27.690634915381104,27.25,3.27,100094,100112,-0.44063491538110355
105009,Middle,Extend,6,312,2.8864971929181507,24.054143274317923,26.0,3.12,100102,100070,1.9458567256820771
105075,Thumb,Extend,4,311,3.362507700263562,28.020897502196352,28.86666666666667,3.4640000000000004,100146,100167,0.8457691644703189
105075,Index,Extend,5,312,3.326687239572828,27.7223936631069,27.633333333333333,3.316,100110,100140,-0.0890603297735666
105075,Middle,Extend,6,319,3.24519640469929,27.043303372494083,26.333333333333336,3.16,100103,100113,-0.7099700391607477
105141,Thumb,Extend,4,303,4.086478697552617,34.05398914627181,29.233333333333334,3.508,100146,100109,-4.820655812938476
105141,Index,Extend,5,307,3.9587265607864333,32.98938800655361,28.01666666666667,3.362,100106,100133,-4.972721339886942
105141,Middle,Extend,6,301,3.374209955426379,28.118416295219824,26.666666666666664,3.1999999999999997,100087,100072,-1.4517496285531593
105207,Thumb,Extend,4,301,3.5587025570332207,29.655854641943506,29.6,3.552,100107,100111,-0.055854641943504646
105207,Index,Extend,5,323,3.9384945760979844,32.82078813414987,28.400000000000002,3.408,100135,100115,-4.42078813414987
105207,Middle,Extend,6,296,3.0734365215210246,25.611971012675205,27.0,3.2399999999999998,100121,100158,1.3880289873247946
105273,Thumb,Extend,4,314,3.6815763612815724,30.67980301067977,29.966666666666665,3.5959999999999996,100146,100147,-0.7131363440131047
105273,Index,Extend,5,322,3.358987983464011,27.99156652886676,28.78333333333333,3.4539999999999997,100118,100142,0.7917668044665724
105273,Middle,Extend,6,300,3.3365127481521593,27.804272901267996,27.333333333333332,3.28,100097,100123,-0.4709395679346642
105339,Thumb,Extend,4,307,3.7795360252810237,31.496133544008533,30.333333333333336,3.64,100109,100082,-1.1628002106751971
105339,Index,Extend,5,322,3.6408459178869617,30.340382649058014,29.166666666666668,3.5,100117,100150,-1.1737159823913466
105339,Middle,Extend,6,291,3.6040866561161757,30.0340554676348,27.666666666666668,3.32,100128,100109,-2.3673888009681328
105405,Thumb,Extend,4,302,3.5478223208953183,29.565186007460987,30.7,3.6839999999999997,100133,100173,1.1348139925390122
105405,Index,Extend,5,306,4.2605222970811365,35.504352475676136,29.55,3.546,100138,100115,-5.954352475676135
105405,Middle,Extend,6,311,3.343981392624181,27.86651160520151,28.0,3.36,100100,100111,0.13348839479849062
105471,Thumb,Extend,4,323,3.9726099458472275,33.10508288206023,31.06666666666667,3.728,100151,100173,-2.0384162153935605
105471,Index,Extend,5,316,3.9789697144456206,33.15808095371351,29.933333333333334,3.592,100116,100089,-3.2247476203801746
105471,Middle,Extend,6,299,3.5227365818493195,29.356138182077665,28.333333333333332,3.4,100094,100120,-1.0228048487443324
105537,Thumb,Extend,4,307,4.272644477620569,35.60537064683808,31.43333333333333,3.7719999999999994,100139,100118,-4.172037313504752
105537,Index,Extend,5,306,3.7487713209911773,31.239761008259812,30.316666666666666,3.638,100115,100096,-0.9230943415931456
105537,Middle,Extend,6,306,3.6618093934817075,30.51507827901423,28.666666666666668,3.44,100139,100178,-1.8484116123475616
105603,Thumb,Extend,4,308,4.114509191083705,34.28757659236421,31.8,3.816,100137,100121,-2.48757659236421
105603,Index,Extend,5,301,4.114172041802815,34.28476701502346,30.7,3.6839999999999997,100152,100192,-3.5847670150234627
105603,Middle,Extend,6,308,3.5253060936295784,29.377550780246487,29.0,3.48,100098,100098,-0.37755078024648725
105669,Thumb,Extend,4,312,4.474962540403421,37.291354503361845,32.166666666666664,3.8599999999999994,100119,100116,-5.1246878366951805
105669,Index,Extend,5,308,3.6419730028868686,30.34977502405724,31.083333333333332,3.7299999999999995,100120,100113,0.7335583092760913
105669,Middle,Extend,6,305,3.627645652939749,30.230380441164577,29.333333333333332,3.5199999999999996,100140,100109,-0.897047107831245
105735,Thumb,Extend,4,297,4.106838557808879,34.223654648407326,32.53333333333333,3.9039999999999995,100111,100136,-1.6903213150739944
105735,Index,Extend,5,293,3.833758970894251,31.94799142411876,31.46666666666667,3.7760000000000002,100126,100124,-0.4813247574520929
105735,Middle,Extend,6,293,3.860876970235756,32.173974751964636,29.666666666666668,3.56,100105,100097,-2.507308085297968
105801,Thumb,Extend,4,311,4.451794928547964,37.098291071233035,32.9,3.9479999999999995,100116,100098,-4.198291071233037
105801,Index,Extend,5,310,3.9977087369989297,33.31423947499108,31.849999999999998,3.8219999999999996,100140,100106,-1.4642394749910856
105801,Middle,Extend,6,320,3.300155096787021,27.501292473225174,30.0,3.5999999999999996,100105,100145,2.498707526774826
105867,Thumb,Extend,4,303,4.188572065118809,34.90476720932341,33.266666666666666,3.9919999999999995,100137,100173,-1.638100542656744
105867,Index,Extend,5,314,3.944011011956378,32.86675843296982,32.233333333333334,3.868,100123,100155,-0.633425099636483
105867,Middle,Extend,6,312,3.8795083041284624,32.32923586773719,30.333333333333336,3.64,100143,100148,-1.9959025344038537
105933,Thumb,Extend,4,308,4.419647073908958,36.83039228257466,33.63333333333333,4.036,100161,100169,-3.197058949241324
105933,Index,Extend,5,312,3.998655312940183,33.32212760783486,32.61666666666666,3.9139999999999993,100134,100164,-0.705460941168198
105933,Middle,Extend,6,311,3.968981192610682,33.07484327175568,30.666666666666664,3.6799999999999997,100115,100086,-2.408176605089018
105999,Thumb,Extend,4,305,4.495727059939312,37.464392166160934,34.0,4.08,100138,100160,-3.464392166160934
105999,Index,Extend,5,313,3.9471314811887916,32.89276234323993,33.0,3.96,100130,100101,0.10723765676006991
105999,Middle,Extend,6,316,3.562301628206475,29.685846901720627,31.0,3.7199999999999998,100124,100130,1.3141530982793732
106065,Thumb,Extend,4,289,2.001113564812753,16.67594637343961,12.0,1.44,100059,100036,-4.675946373439611
106065,Index,Extend,5,298,1.3150161351970944,10.95846779330912,10.0,1.2,100051,100076,-0.9584677933091204
106065,Middle,Extend,6,290,1.4792144639150617,12.326787199292182,11.0,1.3199999999999998,100056,100072,-1.3267871992921823
106131,Thumb,Extend,4,303,1.5928458917768356,13.273715764806964,12.0,1.44,100067,100091,-1.2737157648069637
106131,Index,Extend,5,291,1.5303401524130806,12.75283460344234,10.0,1.2,100046,100018,-2.7528346034423397
106131,Middle,Extend,6,298,1.5579388996055765,12.982824163379805,11.0,1.3199999999999998,100041,100074,-1.9828241633798047
106197,Thumb,Extend,4,294,1.6899683409323265,14.083069507769387,12.0,1.44,100029,100043,-2.0830695077693875
106197,Index,Extend,5,312,1.4783120976755988,12.31926748062999,10.0,1.2,100034,100071,-2.319267480629991
106197,Middle,Extend,6,298,1.7224283049616127,14.35356920801344,11.0,1.3199999999999998,100035,100017,-3.3535692080134396
106263,Thumb,Extend,4,308,1.811218162906225,15.093484690885209,12.0,1.44,100040,100066,-3.0934846908852087
106263,Index,Extend,5,305,1.2788217514055689,10.65684792837974,10.0,1.2,100021,100016,-0.6568479283797402
106263,Middle,Extend,6,301,1.4164626563382592,11.803855469485494,11.0,1.3199999999999998,100022,100055,-0.8038554694854945
106329,Thumb,Extend,4,312,1.717844297832837,14.315369148606976,12.0,1.44,100043,100013,-2.315369148606976
106329,Index,Extend,5,294,1.1882938107542365,9.90244842295197,10.0,1.2,100029,100029,0.09755157704802997
106329,Middle,Extend,6,298,1.747041281166847,14.55867734305706,11.0,1.3199999999999998,100052,100079,-3.5586773430570595
106395,Thumb,Extend,4,322,1.822712665535996,15.189272212799967,12.0,1.44,100042,100071,-3.189272212799967
106395,Index,Extend,5,289,1.7645318510862824,14.704432092385687,10.0,1.2,100057,100048,-4.704432092385687
106395,Middle,Extend,6,295,1.3528236488205019,11.273530406837516,11.0,1.3199999999999998,100024,100024,-0.2735304068375157
106461,Thumb,Extend,4,293,1.5342398210105666,12.785331841754722,12.0,1.44,100055,100058,-0.7853318417547221
106461,Index,Extend,5,313,1.6873104831299666,14.060920692749722,10.0,1.2,100045,100060,-4.060920692749722
106461,Middle,Extend,6,294,1.3737976455414393,11.448313712845328,11.0,1.3199999999999998,100047,100017,-0.4483137128453283
106527,Thumb,Extend,4,298,1.58258659902578,13.188221658548166,12.0,1.44,100071,100060,-1.1882216585481657
106527,Index,Extend,5,300,1.3880695802789926,11.56724650232494,10.0,1.2,100048,100062,-1.5672465023249398
106527,Middle,Extend,6,304,1.6010158675041986,13.341798895868322,11.0,1.3199999999999998,100062,100062,-2.3417988958683225
106593,Thumb,Extend,4,299,1.3220051904321575,11.01670992026798,12.0,1.44,100044,100080,0.9832900797320203
106593,Index,Extend,5,291,1.4597790526852483,12.164825439043737,10.0,1.2,100031,100039,-2.164825439043737
106593,Middle,Extend,6,308,1.2175990521053133,10.146658767544277,11.0,1.3199999999999998,100069,100043,0.8533412324557226
106659,Thumb,Extend,4,308,1.836165079824179,15.301375665201492,12.0,1.44,100040,100074,-3.3013756652014923
106659,Index,Extend,5,294,1.3437946660107714,11.198288883423094,10.0,1.2,100067,100086,-1.1982888834230945
106659,Middle,Extend,6,303,1.4431594874433549,12.026329062027958,11.0,1.3199999999999998,100027,100015,-1.0263290620279584
106725,Thumb,Extend,4,305,1.7114978647077355,14.262482205897795,12.0,1.44,100053,100073,-2.262482205897795
106725,Index,Extend,5,298,1.352754480277738,11.272954002314485,10.0,1.2,100049,100069,-1.272954002314485
106725,Middle,Extend,6,319,1.3404607937178805,11.170506614315672,11.0,1.3199999999999998,100048,100042,-0.1705066143156717
106791,Thumb,Extend,4,318,1.7557270084727865,14.631058403939889,12.0,1.44,100053,100083,-2.631058403939889
106791,Index,Extend,5,306,1.502255311194976,12.518794259958133,10.0,1.2,100030,99995,-2.518794259958133
106791,Middle,Extend,6,293,1.3481253427034179,11.234377855861815,11.0,1.3199999999999998,100035,100024,-0.23437785586181548
106857,Thumb,Extend,4,300,1.8716441130382948,15.597034275319125,12.0,1.44,100073,100095,-3.5970342753191247
106857,Index,Extend,5,302,1.2512739221890694,10.427282684908912,10.0,1.2,100026,100012,-0.42728268490891175
106857,Middle,Extend,6,305,1.4111439882867072,11.75953323572256,11.0,1.3199999999999998,100053,100014,-0.7595332357225608
106923,Thumb,Extend,4,307,1.5949697621278698,13.291414684398916,12.0,1.44,100032,100039,-1.2914146843989158
106923,Index,Extend,5,301,1.2133319445204975,10.111099537670814,10.0,1.2,100029,100018,-0.11109953767081393
106923,Middle,Extend,6,304,1.2937046042294613,10.780871701912178,11.0,1.3199999999999998,100030,100063,0.21912829808782242
106989,Thumb,Extend,4,298,1.8222647947856299,15.185539956546917,12.0,1.44,100032,100013,-3.1855399565469167
106989,Index,Extend,5,305,1.2854150806934026,10.711792339111689,10.0,1.2,100031,100070,-0.7117923391116889
106989,Middle,Extend,6,293,1.4103372222426647,11.75281018535554,11.0,1.3199999999999998,100066,100060,-0.7528101853555391
107055,Thumb,Extend,4,298,1.7808623226536842,14.840519355447368,12.0,1.44,100031,99994,-2.840519355447368
107055,Index,Extend,5,309,1.2356748871714336,10.297290726428614,10.0,1.2,100020,100021,-0.29729072642861354
107055,Middle,Extend,6,308,1.372586125212018,11.43821771010015,11.0,1.3199999999999998,100034,99994,-0.4382177101001492
107121,Thumb,Extend,4,297,1.8116353296746142,15.096961080621785,12.0,1.44,100027,100006,-3.096961080621785
107121,Index,Extend,5,301,1.4088570638457887,11.74047553204824,10.0,1.2,100025,100006,-1.7404755320482401
107121,Middle,Extend,6,302,1.4064071946808818,11.720059955674015,11.0,1.3199999999999998,100069,100048,-0.7200599556740155
107187,Thumb,Extend,4,305,1.7158100180633196,14.29841681719433,12.0,1.44,100068,100076,-2.2984168171943296
107187,Index,Extend,5,302,1.1865790128382367,9.888158440318639,10.0,1.2,100061,100038,0.11184155968136089
107187,Middle,Extend,6,303,1.4455795455688565,12.046496213073805,11.0,1.3199999999999998,100046,100011,-1.0464962130738051
107253,Thumb,Extend,4,309,1.732125029311898,14.434375244265818,12.0,1.44,100049,100053,-2.4343752442658175
107253,Index,Extend,5,301,1.2621398652513331,10.517832210427777,10.0,1.2,100028,100043,-0.5178322104277768
107253,Middle,Extend,6,305,1.417041030908124,11.808675257567701,11.0,1.3199999999999998,100021,100004,-0.8086752575677014
107319,Thumb,Extend,4,297,1.590470995958522,13.253924966321017,12.0,1.44,100063,100048,-1.2539249663210175
107319,Index,Extend,5,303,1.5441066676890185,12.867555564075154,10.0,1.2,100057,100049,-2.867555564075154
107319,Middle,Extend,6,301,1.2804962559817983,10.670802133181652,11.0,1.3199999999999998,100022,100028,0.3291978668183475
107385,Thumb,Extend,4,302,1.794095922411587,14.950799353429893,12.0,1.44,100028,100019,-2.9507993534298933
107385,Index,Extend,5,297,1.113999240447011,9.283327003725091,10.0,1.2,100048,100062,0.7166729962749088
107385,Middle,Extend,6,293,1.2418011842176295,10.348343201813579,11.0,1.3199999999999998,100029,100065,0.651656798186421
107451,Thumb,Extend,4,304,1.413330034866187,11.777750290551559,12.0,1.44,100044,100069,0.22224970944844102
107451,Index,Extend,5,308,1.4640418729456335,12.200348941213612,10.0,1.2,100044,100076,-2.200348941213612
107451,Middle,Extend,6,309,1.2455197063461758,10.379330886218131,11.0,1.3199999999999998,100027,100038,0.6206691137818687
107517,Thumb,Extend,4,290,1.5847219448653287,13.206016207211073,12.0,1.44,100072,100051,-1.2060162072110732
107517,Index,Extend,5,302,1.4080888211236722,11.734073509363935,10.0,1.2,100063,100031,-1.7340735093639346
107517,Middle,Extend,6,313,1.3150702989264067,10.958919157720056,11.0,1.3199999999999998,100047,100057,0.04108084227994446
107583,Thumb,Extend,4,294,1.7244839901976738,14.37069991831395,12.0,1.44,100057,100043,-2.3706999183139494
107583,Index,Extend,5,302,1.2204252883814313,10.170210736511928,10.0,1.2,100051,100079,-0.17021073651192786
107583,Middle,Extend,6,302,1.2372853189967894,10.310710991639912,11.0,1.3199999999999998,100035,100048,0.6892890083600882
107649,Thumb,Extend,4,318,1.554986449354973,12.958220411291443,12.0,1.44,100057,100080,-0.9582204112914425
107649,Index,Extend,5,308,1.1124714874368133,9.270595728640112,10.0,1.2,100057,100046,0.7294042713598881
107649,Middle,Extend,6,312,1.4279227150671931,11.899355958893278,11.0,1.3199999999999998,100061,100095,-0.8993559588932776
107715,Thumb,Extend,4,303,1.3616780095276217,11.347316746063514,12.0,1.44,100051,100069,0.6526832539364857
107715,Index,Extend,5,305,1.285782737848907,10.714856148740893,10.0,1.2,100066,100056,-0.7148561487408926
107715,Middle,Extend,6,301,1.3694498154152361,11.412081795126968,11.0,1.3199999999999998,100044,100055,-0.4120817951269675
107781,Thumb,Extend,4,305,1.7998794742862094,14.998995619051746,12.0,1.44,100065,100088,-2.9989956190517457
107781,Index,Extend,5,297,1.3782297707929394,11.485248089941162,10.0,1.2,100058,100072,-1.4852480899411624
107781,Middle,Extend,6,296,1.4779979518769566,12.316649598974639,11.0,1.3199999999999998,100056,100040,-1.3166495989746387
107847,Thumb,Extend,4,308,1.1463128868028651,9.552607390023876,12.0,1.44,100044,100052,2.4473926099761236
107847,Index,Extend,5,289,1.1812328588598169,9.843607157165142,10.0,1.2,100017,100029,0.15639284283485821
107847,Middle,Extend,6,310,1.5661715652456738,13.051429710380615,11.0,1.3199999999999998,100038,100044,-2.0514297103806154
107913,Thumb,Extend,4,307,1.7772757180913594,14.810630984094663,12.0,1.44,100059,100047,-2.8106309840946633
107913,Index,Extend,5,304,1.3200621969581259,11.000518307984382,10.0,1.2,100067,100072,-1.0005183079843825
107913,Middle,Extend,6,305,1.5848186073873927,13.206821728228272,11.0,1.3199999999999998,100040,100048,-2.206821728228272
107979,Thumb,Extend,4,300,1.7028555169961668,14.190462641634724,12.0,1.44,100038,100003,-2.190462641634724
107979,Index,Extend,5,311,1.319212661425801,10.993438845215008,10.0,1.2,100020,100058,-0.9934388452150085
107979,Middle,Extend,6,291,1.4585770876347124,12.154809063622604,11.0,1.3199999999999998,100070,100048,-1.1548090636226043
108045,Thumb,Extend,4,304,1.5466770022366376,12.888975018638646,12.0,1.44,100049,100073,-0.8889750186386465
108045,Index,Extend,5,298,1.2861855001175897,10.718212500979915,10.0,1.2,100059,100096,-0.7182125009799147
108045,Middle,Extend,6,303,1.5683009377515214,13.069174481262678,11.0,1.3199999999999998,100053,100084,-2.069174481262678
108111,Thumb,Extend,4,305,1.741901815730794,14.515848464423284,12.0,1.44,100039,100071,-2.515848464423284
108111,Index,Extend,5,302,1.2310413976609114,10.258678313840928,10.0,1.2,100042,100048,-0.2586783138409281
108111,Middle,Extend,6,313,1.4222375819347077,11.851979849455898,11.0,1.3199999999999998,100048,100067,-0.8519798494558977
108177,Thumb,Extend,4,309,1.6233688905540182,13.528074087950152,12.0,1.44,100061,100032,-1.5280740879501522
108177,Index,Extend,5,304,1.6748059151835997,13.956715959863331,10.0,1.2,100066,100043,-3.956715959863331
108177,Middle,Extend,6,301,1.4202945012358488,11.83578751029874,11.0,1.3199999999999998,100035,100044,-0.83578751029874
108243,Thumb,Extend,4,316,1.639182752288299,13.659856269069158,12.0,1.44,100035,100020,-1.6598562690691576
108243,Index,Extend,5,309,1.5215475135484942,12.67956261290412,10.0,1.2,100062,100071,-2.6795626129041192
108243,Middle,Extend,6,300,1.3884116399280981,11.570096999400818,11.0,1.3199999999999998,100058,100032,-0.5700969994008176
108309,Thumb,Extend,4,315,1.623303731393769,13.527531094948076,12.0,1.44,100050,100064,-1.5275310949480758
108309,Index,Extend,5,284,0.9503882438026314,7.919902031688595,10.0,1.2,100059,100099,2.0800979683114047
108309,Middle,Extend,6,291,1.449895135758479,12.082459464653992,11.0,1.3199999999999998,100065,100079,-1.0824594646539918
108375,Thumb,Extend,4,296,1.5192942289852165,12.660785241543472,12.0,1.44,100055,100036,-0.6607852415434721
108375,Index,Extend,5,300,1.2066882007688853,10.055735006407378,10.0,1.2,100034,100045,-0.05573500640737805
108375,Middle,Extend,6,307,1.374310136074335,11.452584467286126,11.0,1.3199999999999998,100053,100017,-0.4525844672861261
108441,Thumb,Extend,4,296,1.6825972732797978,14.021643943998315,12.0,1.44,100059,100076,-2.021643943998315
108441,Index,Extend,5,306,1.0559780827989877,8.799817356658231,10.0,1.2,100032,100010,1.200182643341769
108441,Middle,Extend,6,303,1.296563111065859,10.804692592215492,11.0,1.3199999999999998,100031,100054,0.19530740778450806
108507,Thumb,Extend,4,305,1.541572198989081,12.846434991575675,12.0,1.44,100074,100089,-0.8464349915756753
108507,Index,Extend,5,298,1.4370993317045446,11.975827764204539,10.0,1.2,100020,99998,-1.9758277642045385
108507,Middle,Extend,6,311,1.3704053367273041,11.420044472727534,11.0,1.3199999999999998,100038,100053,-0.4200444727275343
108573,Thumb,Extend,4,302,1.5563865240944592,12.96988770078716,12.0,1.44,100075,100051,-0.9698877007871598
108573,Index,Extend,5,299,1.2614587525458258,10.512156271215217,10.0,1.2,100050,100078,-0.5121562712152166
108573,Middle,Extend,6,304,1.306046921438844,10.8837243453237,11.0,1.3199999999999998,100047,100077,0.11627565467630063
108639,Thumb,Extend,4,293,1.4624446615722255,12.187038846435213,12.0,1.44,100072,100039,-0.18703884643521285
108639,Index,Extend,5,298,1.4427720076767911,12.02310006397326,10.0,1.2,100032,100001,-2.02310006397326
108639,Middle,Extend,6,302,1.3546246983172254,11.288539152643546,11.0,1.3199999999999998,100066,100078,-0.2885391526435459
108705,Thumb,Extend,4,309,1.7016016844191681,14.180014036826401,12.0,1.44,100045,100007,-2.1800140368264014
108705,Index,Extend,5,296,1.5391378404858584,12.826148670715487,10.0,1.2,100062,100063,-2.8261486707154866
108705,Middle,Extend,6,304,1.6338775856274053,13.615646546895045,11.0,1.3199999999999998,100034,100016,-2.6156465468950447
108771,Thumb,Extend,4,301,1.7544871074442239,14.620725895368533,12.0,1.44,100041,100010,-2.6207258953685333
108771,Index,Extend,5,296,1.3380359741630063,11.15029978469172,10.0,1.2,100032,100049,-1.15029978469172
108771,Middle,Extend,6,302,1.490166894322437,12.418057452686977,11.0,1.3199999999999998,100065,100042,-1.418057452686977
108837,Thumb,Extend,4,306,1.4485403301497402,12.071169417914502,12.0,1.44,100038,100052,-0.07116941791450238
108837,Index,Extend,5,314,1.3239918623701186,11.033265519750989,10.0,1.2,100064,100103,-1.033265519750989
108837,Middle,Extend,6,303,1.2858508598900888,10.715423832417407,11.0,1.3199999999999998,100036,100067,0.28457616758259263
108903,Thumb,Extend,4,298,1.4948780454540136,12.457317045450115,12.0,1.44,100072,100050,-0.45731704545011453
108903,Index,Extend,5,297,1.305180248480401,10.876502070670009,10.0,1.2,100047,100078,-0.8765020706700088
108903,Middle,Extend,6,301,1.4342991239340281,11.952492699450236,11.0,1.3199999999999998,100034,100062,-0.9524926994502358
108969,Thumb,Extend,4,305,1.4954106426783886,12.461755355653239,12.0,1.44,100066,100098,-0.46175535565323855
108969,Index,Extend,5,309,1.608985572332622,13.408213102771851,10.0,1.2,100059,100059,-3.4082131027718514
108969,Middle,Extend,6,300,1.198667345490972,9.9888945457581,11.0,1.3199999999999998,100036,100034,1.0111054542418998
109035,Thumb,Extend,4,279,1.5312553769776678,12.760461474813898,12.0,1.44,100058,100050,-0.7604614748138978
109035,Index,Extend,5,323,1.5328296158288344,12.773580131906954,10.0,1.2,100028,100055,-2.7735801319069537
109035,Middle,Extend,6,301,1.6464143040571737,13.720119200476448,11.0,1.3199999999999998,100027,100048,-2.7201192004764483
109101,Thumb,Extend,4,299,1.5420657205976727,12.850547671647274,12.0,1.44,100036,100044,-0.8505476716472735
109101,Index,Extend,5,299,1.021427381595266,8.511894846627216,10.0,1.2,100048,100044,1.4881051533727838
